source_id,post_text,normalized_text,text_hash,annotated_sentiment,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,joy,affection,amusement,surprise,sadness,anger,care_empathy,fear,disgust,approval,sarcasm,pride,gratitude,disappointment,grief,jealousy,confusion,nostalgia,hope,excitement,relief,embarrassment,joy_mask,affection_mask,amusement_mask,surprise_mask,sadness_mask,anger_mask,care_empathy_mask,fear_mask,disgust_mask,approval_mask,sarcasm_mask,pride_mask,gratitude_mask,disappointment_mask,grief_mask,jealousy_mask,confusion_mask,nostalgia_mask,hope_mask,excitement_mask,relief_mask,embarrassment_mask
47,අද කෙනෙක් job එක නැතිවුණා කියලා post එකක් දාලා තිබුණා. ගෙදර වගකීම් තියෙන කෙනෙක්ට ඒක කොච්චර බරක්ද කියලා හිතද්දි දුකයි.,අද කෙනෙක් job එක නැතිවුණා කියලා post එකක් දාලා තිබුණා. ගෙදර වගකීම් තියෙන කෙනෙක්ට ඒක කොච්චර බරක්ද කියලා හිතද්දි දුකයි.,f94e741fa2829149548fd22a431b4104,Positive,568,16,27,0,7,323,32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,"අපේ රටේ තත්ත්වය බලනකොට, ප්‍රවාහන මණ්ඩලයට මතක ඇද්ද අපි කියන දේවල්? පොලිස් හිරිහැරයක් ගැන එකක්වත් වෙනසක් නෑ.
මට හරිම කේන්තියි මේ ගැන.","අපේ රටේ තත්ත්වය බලනකොට, ප්රවාහන මණ්ඩලයට මතක ඇද්ද අපි කියන දේවල්? පොලිස් හිරිහැරයක් ගැන එකක්වත් වෙනසක් නෑ. මට හරිම කේන්තියි මේ ගැන.",0f281342968b77b7a2efaea1c16d1760,Negative,29,15,14,5,11,21,98,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,"බස් සේවාව ගැන complaint එකක් දාලා දවස් ගණනක්. reply එකක් නෑ, විසඳුමක් නෑ. කේන්තිය පාලනය කරගන්න අමාරුයි මේක දැක්කම. 😠","බස් සේවාව ගැන complaint එකක් දාලා දවස් ගණනක්. reply එකක් නෑ, විසඳුමක් නෑ. කේන්තිය පාලනය කරගන්න අමාරුයි මේක දැක්කම. 😠",576afddd1817bcb74e243675d9de7494,Negative,171,6,17,3,14,80,303,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,ඉදිරි වසර 10 තුළ මෙරට හීලෑ අලි ඇතුන් 25 දක්වා අඩුවෙනවා. දැනට ලංකාවේම ඉන්නේ හීලෑ අලි ඇතුන්93 යි. (දියවඩන නිලමේ ප්‍රදීප් නිලංග දෑල මහතා),ඉදිරි වසර 10 තුළ මෙරට හීලෑ අලි ඇතුන් 25 දක්වා අඩුවෙනවා. දැනට ලංකාවේම ඉන්නේ හීලෑ අලි ඇතුන්93 යි. (දියවඩන නිලමේ ප්රදීප් නිලංග දෑල මහතා),3d2f0ec1b3db42c1558c69b4bc367ef7,Negative,1031,26,4,48,6,679,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,"I want to become a Software Engineer"" 💻
තාමත් ඔයාගෙ හීනෙ මේකද? නැත්තන් මීට වඩා වෙනස් විදිහකට හිතන්න ඕන කාලයක්ද මේක? 🤔","i want to become a software engineer"" 💻 තාමත් ඔයාගෙ හීනෙ මේකද? නැත්තන් මීට වඩා වෙනස් විදිහකට හිතන්න ඕන කාලයක්ද මේක? 🤔",df57a56609cae89b4368b253e3d7c972,Neutral,108,26,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,"ප්‍රවීණ ගායන ශිල්පිනී අභාවප්‍රාප්ත විශාරද, ආචාර්ය නන්දා මාලනීගේ දේහය
මහජන ගෞරවය සඳහා හෙට(21) උදෑසන 10 ට,
නුගේගොඩ විජයබා මාවත  නන්දා මාලනී සංගීත ආශ්‍රමයේ තැන්පත් කෙරේ. අවසන් කටයුතු අනිද්දා (22)  හවස 5 ට බොරැල්ල  කනත්තේදී.- මහාචාර්ය සුනිල් ආරියරත්න
#nandamalini #newsfirst #srilanka","ප්රවීණ ගායන ශිල්පිනී අභාවප්රාප්ත විශාරද, ආචාර්ය නන්දා මාලනීගේ දේහය මහජන ගෞරවය සඳහා හෙට(21) උදෑසන 10 ට, නුගේගොඩ විජයබා මාවත නන්දා මාලනී සංගීත ආශ්රමයේ තැන්පත් කෙරේ. අවසන් කටයුතු අනිද්දා (22) හවස 5 ට බොරැල්ල කනත්තේදී.- මහාචාර්ය සුනිල් ආරියරත්න #nandamalini #newsfirst #srilanka",017007036a7d603224859014658cfcb6,Negative,801,76,20,2,4,1061,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,"පොලිස්පති ගැන කරපු ප්‍රකාශය ගැන කරුණු කියන්න පොහොට්ටුවේ ලේකම්සාගර කාරියවසම් අද (10) කොළඹ මධ්‍යම අපරාධ විමර්ශන කාර්යාංශය හමුවට....
#SagaraKariyawasam #SLPP #Police #LKA #News1st #SL #Srilanka",පොලිස්පති ගැන කරපු ප්රකාශය ගැන කරුණු කියන්න පොහොට්ටුවේ ලේකම්සාගර කාරියවසම් අද (10) කොළඹ මධ්යම අපරාධ විමර්ශන කාර්යාංශය හමුවට.... #sagarakariyawasam #slpp #police #lka #news1st #sl #srilanka,0341ea375b80a2dc24c22e98d195f96e,Neutral,716,25,3,169,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,ජීවිතේ ටිකක් පරිණත වෙද්දි තමයි තේරෙන්නේ... ගොඩක් මිනිස්සු අපිත් එක්ක ඉන්නේ එයාලගේ වාසියට විතරයි කියලා! 😔💯💔,ජීවිතේ ටිකක් පරිණත වෙද්දි තමයි තේරෙන්නේ... ගොඩක් මිනිස්සු අපිත් එක්ක ඉන්නේ එයාලගේ වාසියට විතරයි කියලා! 😔💯💔,a27a7d4abba77831b8b7269382e15c65,Negative,809,138,8,2,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,"ජනතාවගේ පොදු දේපළ වක්කඩේ හකුරු හැංගුවා වගේ විනාශ කරපු නාමල් දැන් එළියට ඇවිල්ලා වක්කඩෙන් සීයා අත හෝදපු ඒවා ගැන කතා කරනවා. 
- නීතිඥ නුවන් බෝපගේ   
#News1st #SL #Srilanka",ජනතාවගේ පොදු දේපළ වක්කඩේ හකුරු හැංගුවා වගේ විනාශ කරපු නාමල් දැන් එළියට ඇවිල්ලා වක්කඩෙන් සීයා අත හෝදපු ඒවා ගැන කතා කරනවා. - නීතිඥ නුවන් බෝපගේ #news1st #sl #srilanka,22dd3efe538e3da14eb00c4a5225a542,Negative,667,8,1,240,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,අද පුංචි පුතෙක් තමන්ගේ lunch එකෙන් කොටසක් යාළුවෙකුට බෙදා දෙනවා දැක්කා. පවුල කියන්නේ ජීවිතේ ලොකුම වාසනාව. ❤️,අද පුංචි පුතෙක් තමන්ගේ lunch එකෙන් කොටසක් යාළුවෙකුට බෙදා දෙනවා දැක්කා. පවුල කියන්නේ ජීවිතේ ලොකුම වාසනාව. ❤️,75af48de13151c3bcc434f1fafb0dfbc,Positive,3130,2200,195,26,35,6,14,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,"වාද්දුව සිට පින්වත්ත දක්වා දුම්රිය ගමනාගමනය එක් මංතීරුවක සීමා වෙයි
වැඩි විස්තර >>>https://tinyurl.com/2sh7pfkk
🟠 WhatsApp Channel 👉  https://whatsapp.com/channel/0029VarihUt9WtBwt0jbvr47
#dasathanews #LKA #Dasatha #SL #Srilanka",වාද්දුව සිට පින්වත්ත දක්වා දුම්රිය ගමනාගමනය එක් මංතීරුවක සීමා වෙයි වැඩි විස්තර >>>https://tinyurl.com/2sh7pfkk 🟠 whatsapp channel 👉 https://whatsapp.com/channel/0029varihut9wtbwt0jbvr47 #dasathanews #lka #dasatha #sl #srilanka,34e18252220309a2f41d387aee4cd598,Neutral,66,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,"බත්තරමුල්ලේ සීලරතන හිමියන්ට ප්‍රහාරයක් - ප්‍රතිකාර සඳහා රෝහලට
වැඩි විස්තර >>>https://tinyurl.com/mry3nvyr
🟠 WhatsApp Channel 👉  https://whatsapp.com/channel/0029VarihUt9WtBwt0jbvr47
#dasathanews #LKA #Dasatha #SL #Srilanka",බත්තරමුල්ලේ සීලරතන හිමියන්ට ප්රහාරයක් - ප්රතිකාර සඳහා රෝහලට වැඩි විස්තර >>>https://tinyurl.com/mry3nvyr 🟠 whatsapp channel 👉 https://whatsapp.com/channel/0029varihut9wtbwt0jbvr47 #dasathanews #lka #dasatha #sl #srilanka,07eb27ef4b9053229072a95653884fb5,Negative,121,7,2,195,5,48,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,"12:35 AM

පොත අත්සන් කරන්න ළමයී 😌🖐️",12:35 am පොත අත්සන් කරන්න ළමයී 😌🖐️,e005ae25a906bf0e16ffbc7963331abf,Neutral,59,10,1,23,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,"ඔයාලට පුලුවන්නම් Mr කොත්තු එකට ගිහිම් කොත්තුවක් කාලා විරාජ් අය්යට උදව් වෙන්ඩ, විරාජ් අය්යගෙ බිස්නස් එක ඩවුන් වෙන්න දෙන්ඩෙපා ❤️","ඔයාලට පුලුවන්නම් mr කොත්තු එකට ගිහිම් කොත්තුවක් කාලා විරාජ් අය්යට උදව් වෙන්ඩ, විරාජ් අය්යගෙ බිස්නස් එක ඩවුන් වෙන්න දෙන්ඩෙපා ❤️",dfc3a67306bbcfebc36dd8f1a4413179,Positive,81,8,1,718,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,"සාර්ථක වෙච්ච දවසට විතරක් නෙවෙයි, අසාර්ථක දවසටත් ළඟින් ඉන්න කෙනා තමයි වටිනාම. මේ හිනාවට මිලක් නෑ. 🥰","සාර්ථක වෙච්ච දවසට විතරක් නෙවෙයි, අසාර්ථක දවසටත් ළඟින් ඉන්න කෙනා තමයි වටිනාම. මේ හිනාවට මිලක් නෑ. 🥰",4d5cda68a3c5a00bb24f80616aa51440,Positive,263,278,38,11,22,5,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,උගත් බුද්ධිමත් SI මහත්තයෙකුගේ කතා විලාශය.. - පොලිස්පතිතුමාගේ අවධානයට,උගත් බුද්ධිමත් si මහත්තයෙකුගේ කතා විලාශය.. - පොලිස්පතිතුමාගේ අවධානයට,ae11fe6b528073ade8b5e5293c64ffa6,Negative,898,13,2,91,11,15,206,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,"පවතින නීතිමය රාමුව තුළ ජනාධිපති අනුර කුමාර දිසානායක මහතාට තමන් කැමති පුද්ගලයෙකු අගවිනිසුරු ධුරයට පත් කරගැනීමේ හැකියාව පැවතියද, ඔහු ජ්‍යෙෂ්ඨත්වය පදනම් කරගනිමින් වත්මන් අගවිනිසුරුවරයා පත් කිරීමට කටයුතු කළ බව පාර්ලිමේන්තු මන්ත්‍රීනි ලක්මාලි හේමචන්ද්‍ර මහත්මිය පවසයි.

පාර්ලිමේන්තුව අමතමින් ඇය සඳහන් කළේ වත්මන් පාලනාධිකාරිය විසින් ශ්‍රේෂ්ඨාධිකරණයට, අභියාචනාධිකරණයට හෝ මහාධිකරණයට කිසිදු විනිසුරුවරයෙකු පෞද්ගලික කැමැත්ත මත පත් කර නොමැති බවයි.

අතීතයේ ජේ.ආර්. ජයවර්ධන, චන්ද්‍රිකා බණ්ඩාරනායක කුමාරතුංග සහ මහින්ද රාජපක්ෂ යන හිටපු ජනාධිපතිවරුන් තමන්ට රුචි විනිසුරුවරුන් අධිකරණ පද්ධතියේ ඉහළ තනතුරුවලට පත් කරගත් අවස්ථා ඉතිහාසයේ ඕනෑතරම් පවතින බව මන්ත්‍රීවරිය මෙහිදී සිහිපත් කළාය.

විශේෂයෙන්ම ශිරාණි බණ්ඩාරනායක මහත්මිය ධුරයෙන් ඉවත් කර තමන්ට අවශ්‍ය පුද්ගලයෙකු පත් කරගත් ආකාරය පිළිබඳව ද ඇය කරුණු දැක්වූවාය.

එවැනි පසුබිමක, වත්මන් ජනාධිපතිවරයාට ද තමන්ට අවශ්‍ය පුද්ගලයෙකු පත් කරගැනීමේ නීතිමය අවකාශය තිබියදීත්, ඔහු ප්‍රජාතන්ත්‍රවාදී ලක්ෂණයක් ලෙස ජ්‍යෙෂ්ඨත්වය මත පමණක් පදනම්ව මෙම පත්කිරීම සිදුකර ඇති බව ලක්මාලි හේමචන්ද්‍ර මහත්මිය වැඩිදුරටත් සඳහන් කළාය.","පවතින නීතිමය රාමුව තුළ ජනාධිපති අනුර කුමාර දිසානායක මහතාට තමන් කැමති පුද්ගලයෙකු අගවිනිසුරු ධුරයට පත් කරගැනීමේ හැකියාව පැවතියද, ඔහු ජ්යෙෂ්ඨත්වය පදනම් කරගනිමින් වත්මන් අගවිනිසුරුවරයා පත් කිරීමට කටයුතු කළ බව පාර්ලිමේන්තු මන්ත්රීනි ලක්මාලි හේමචන්ද්ර මහත්මිය පවසයි. පාර්ලිමේන්තුව අමතමින් ඇය සඳහන් කළේ වත්මන් පාලනාධිකාරිය විසින් ශ්රේෂ්ඨාධිකරණයට, අභියාචනාධිකරණයට හෝ මහාධිකරණයට කිසිදු විනිසුරුවරයෙකු පෞද්ගලික කැමැත්ත මත පත් කර නොමැති බවයි. අතීතයේ ජේ.ආර්. ජයවර්ධන, චන්ද්රිකා බණ්ඩාරනායක කුමාරතුංග සහ මහින්ද රාජපක්ෂ යන හිටපු ජනාධිපතිවරුන් තමන්ට රුචි විනිසුරුවරුන් අධිකරණ පද්ධතියේ ඉහළ තනතුරුවලට පත් කරගත් අවස්ථා ඉතිහාසයේ ඕනෑතරම් පවතින බව මන්ත්රීවරිය මෙහිදී සිහිපත් කළාය. විශේෂයෙන්ම ශිරාණි බණ්ඩාරනායක මහත්මිය ධුරයෙන් ඉවත් කර තමන්ට අවශ්ය පුද්ගලයෙකු පත් කරගත් ආකාරය පිළිබඳව ද ඇය කරුණු දැක්වූවාය. එවැනි පසුබිමක, වත්මන් ජනාධිපතිවරයාට ද තමන්ට අවශ්ය පුද්ගලයෙකු පත් කරගැනීමේ නීතිමය අවකාශය තිබියදීත්, ඔහු ප්රජාතන්ත්රවාදී ලක්ෂණයක් ලෙස ජ්යෙෂ්ඨත්වය මත පමණක් පදනම්ව මෙම පත්කිරීම සිදුකර ඇති බව ලක්මාලි හේමචන්ද්ර මහත්මිය වැඩිදුරටත් සඳහන් කළාය.",7f2737c13ad32e435db1902afb8730c7,Positive,67,3,1,900,2,3,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
