angry_count,angry_ratio,angry_ratio_smoothed,baseline_filtered_label,baseline_filtered_score,calculated_total_reactions,care_count,care_ratio,care_ratio_smoothed,data_origin,dominance_margin,dominant_ratio,dominant_reaction,duplicate_count,duplicate_group_id,fusion_score,haha_count,haha_ratio,haha_ratio_smoothed,is_ambiguous,is_duplicate,label_confidence,label_version,language_type,like_count,like_ratio,like_ratio_smoothed,log_total_reactions,love_count,love_ratio,love_ratio_smoothed,model_text,negative_anchor_mass,positive_anchor_mass,privacy_masked,quality_status,reaction_entropy,reaction_provenance,record_id,sad_count,sad_ratio,sad_ratio_smoothed,sentiment_label,source_row_id,source_total_reactions,split,text_hash,text_provenance,total_reactions,wow_count,wow_ratio,wow_ratio_smoothed,provided_sentiment,provided_joy,provided_affection,provided_amusement,provided_surprise,provided_sadness,provided_anger,provided_care_empathy,provided_fear,provided_disgust,provided_approval,provided_sarcasm,provided_confidence,annotation_provenance,v2_candidate_sentiment,v2_sentiment_label,v2_confidence,v2_probability_negative,v2_probability_neutral,v2_probability_positive,v2_probability_mixed,v2_emotion_probability_joy,v2_emotion_probability_affection,v2_emotion_probability_amusement,v2_emotion_probability_surprise,v2_emotion_probability_sadness,v2_emotion_probability_anger,v2_emotion_probability_care_empathy,v2_emotion_probability_fear,v2_emotion_probability_disgust,v2_emotion_probability_approval,v2_emotion_probability_sarcasm,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,neural_v3_probability_negative,neural_v3_probability_neutral,neural_v3_probability_positive,neural_v3_probability_mixed,neural_v3_emotion_probability_joy,neural_v3_emotion_probability_affection,neural_v3_emotion_probability_amusement,neural_v3_emotion_probability_surprise,neural_v3_emotion_probability_sadness,neural_v3_emotion_probability_anger,neural_v3_emotion_probability_care_empathy,neural_v3_emotion_probability_fear,neural_v3_emotion_probability_disgust,neural_v3_emotion_probability_approval,neural_v3_emotion_probability_sarcasm
5,0.003457814661134163,0.0041293874741913286,positive,0.746757257566399,1446,48,0.03319502074688797,0.03372333103922918,synthetic_augmentation,0.2717842323651452,0.5684647302904564,love,1,DUP_f96d16e85d1a96bd,0.6102153113064742,11,0.007607192254495159,0.008258774948382657,False,False,0.4380280281017829,reactionfusion_v1_provisional,sinhala,429,0.2966804979253112,0.2959394356503785,7.277247726631484,822,0.5684647302904564,0.5664143152099105,"ඈත ඉඳන් බලාගෙන ඉන්නකොට හිතෙනවා එදා තිබ්බ ආදරේ අදටත් හිත ඇතුලේ තියෙනවා කියලා, රාත්රියේ තනියම හිතමින්... 💫🖤",0.08506224066390042,0.5867219917012448,False,approved_synthetic_augmentation,0.5643492715248877,fabricated_synthetic,SYN_POST_002201,118,0.08160442600276625,0.08189951823812801,positive,2201,1446,train,f96d16e85d1a96bd71fc8edf8c511a766bba7388ce91922088c92f4d5c09aab3,template_generated_synthetic,1446,13,0.008990318118948824,0.009635237439779766,mixed,no,yes,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,positive,positive,0.49152213842825315,0.10540439300023507,0.11650590851732709,0.49152213842825315,0.2865675600541847,0.8198679877039451,0.9885180628009216,0.34553971590051075,0.00024267732506778823,0.16190120020767987,2.254222529577967e-08,0.9992441713007727,8.664595957965396e-09,0.0983572491823318,0.9964425449883264,0.03226508281283323,neutral,uncertain,0.3373360465688426,0.1386719785995394,0.3373360465688426,0.27724582540617665,0.24674614942544137,0.4466852865848045,0.5806536069769326,0.3779877019410577,0.05006332406298329,0.3768476737832819,0.06349071716980374,0.21821866161057094,0.06747833456467925,0.13046698866176584,0.5732994718385225,0.28015696342847685
53,0.05,0.05060918462980318,positive,0.4409408556332026,1060,37,0.03490566037735849,0.03561387066541706,synthetic_augmentation,0.02358490566037736,0.269811320754717,haha,1,DUP_cf18904f38de1cbd,0.2865441789916223,286,0.269811320754717,0.2689784442361762,True,False,0.16217059306527856,reactionfusion_v1_provisional,sinhala,261,0.24622641509433962,0.24554826616682288,6.966967138613983,191,0.180188679245283,0.17994376757263356,"ජනප්රිය නිළිය නව ගීතයක් නිකුත් කරලා දිනයකින්ම වීඩියෝ මිලියන් ගාණක් ගැහුවා, පේජ් කිහිපයකම මේක ෂෙයාර් වෙලා... දැන් ට්රෙන්ඩින් එක මේකමයි 📢",0.07735849056603775,0.19938679245283017,False,approved_synthetic_augmentation,0.8680936130920556,fabricated_synthetic,SYN_POST_002203,29,0.027358490566037737,0.028116213683223992,positive,2203,1060,train,cf18904f38de1cbde1aa708eb1df1b75d4326dde6acd0acc682fbbf85eecc661,template_generated_synthetic,1060,203,0.19150943396226416,0.19119025304592316,neutral,no,no,no,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.8038736370590578,0.09352611961330974,0.8038736370590578,0.10113326652068698,0.0014669768069454224,0.0023562004110488657,3.372085116289111e-13,0.9997077112682536,5.6898479249179525e-08,8.767558689606589e-10,1.1334580548977412e-10,4.272611214508494e-08,4.0570174145476325e-13,3.2626736688681717e-10,7.169329771593675e-11,2.4299269416098174e-05,neutral,neutral,0.9033708743880665,0.03532887143579091,0.9033708743880665,0.03347016302599679,0.02783009115014573,0.23541913250241694,0.2857143856428617,0.40736848061708797,0.06597801724387324,0.29684707355441975,0.11761788309989459,0.13834859620742218,0.06810707865744733,0.17085609679621186,0.284715633259642,0.27025694578008325
227,0.05344949376030139,0.0535966149506347,negative,-0.1956145412579342,4247,55,0.012950317871438662,0.013164080865068171,synthetic_augmentation,0.8243465975983046,0.877796091358606,like,1,DUP_38c03762fda42790,-0.04496020057727958,22,0.005180127148575465,0.0054066760695815706,True,False,0.40090524072763845,reactionfusion_v1_provisional,sinhala,3728,0.877796091358606,0.8765867418899859,8.354203562921775,144,0.03390628679067577,0.034085566525622946,ලෝක කුසලානයේ ඕස්ට්රේලියා කණ්ඩායමේ අපේ අනුයන්ත අද තරගයේදී අනවශ්ය විකට් අහිමි කරගත්තා. අනේ අද දවසත් අපිට කැපුවා 😞,0.06098422415822934,0.04102896161996703,False,approved_synthetic_augmentation,0.2822163507209579,fabricated_synthetic,SYN_POST_002204,32,0.007534730397927949,0.007757404795486601,neutral,2204,4247,train,38c03762fda4279085b24082d548764d2a92b8c400dbb25d2e867a89d6e2fb1e,template_generated_synthetic,4247,39,0.009182952672474688,0.009402914903620122,negative,no,no,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.5144666271983382,0.26699517224844194,0.5144666271983382,0.11341565603695891,0.10512254451626106,0.001312890726429718,0.005914669348137834,0.0021357835515599445,0.005718272715306851,0.024788381814305236,0.4234120801165582,0.0030962501471933374,0.0012255766539449203,0.5961194174758605,0.005480717782223066,0.15407075833524594,negative,negative,0.49012609426269216,0.49012609426269216,0.4108972391759907,0.028949031838332726,0.07002763472298451,0.100766405509775,0.16780073317685773,0.2732317303347851,0.09554506301988015,0.3609042309800936,0.24632957689196072,0.2622224246526466,0.11061739899239523,0.3365824020941834,0.17529620867007184,0.38303855075177806
66,0.018513323983169707,0.018756998880179173,positive,0.4514179451417945,3565,24,0.006732117812061711,0.006998880179171333,synthetic_augmentation,0.6844319775596073,0.7683029453015428,like,1,DUP_2c302ddd6829a766,0.1213428257965567,94,0.026367461430575036,0.026595744680851064,True,False,0.09390698488781858,reactionfusion_v1_provisional,mixed,2739,0.7683029453015428,0.7670772676371781,8.179199798423086,299,0.08387096774193549,0.083986562150056,"ප්රසිද්ධ නළුවා සමාජ මාධ්ය නවත්තනවා කියලා නිවේදනයක් කරලා, සමහරු කියනවා මේක clickbait කියලා... කැමන්ට් වල අදහස් බලද්දි හැමෝම එකඟ නෑ වගේ 🤷",0.03309957924263675,0.08757363253856944,False,approved_synthetic_augmentation,0.45220375788408,fabricated_synthetic,SYN_POST_002205,52,0.014586255259467041,0.014837625979843226,positive,2205,3565,train,2c302ddd6829a76676dc584cfbd3568700218fc6e82399731a08f33e6b50fb9e,template_generated_synthetic,3565,291,0.08162692847124825,0.08174692049272117,neutral,no,no,no,no,no,no,no,no,no,no,no,medium,provided_synthetic_unverified,neutral,neutral,0.6639088993685408,0.1831132998746186,0.6639088993685408,0.1386279401219375,0.014349860634903046,0.00037317705982057865,9.140167759294709e-06,0.020978448898081026,0.0028171757251467637,0.00016961457534740124,0.04573465642916985,0.22114286103833164,4.9031256651332353e-05,0.44743550581891045,2.7273019367465325e-05,0.13724114966918322,neutral,neutral,0.827200375438773,0.11903103712514193,0.827200375438773,0.0468457550199722,0.006922832416112838,0.17966659824617354,0.21000606037498648,0.35303566583877916,0.07934677341198773,0.27051800070641074,0.15408913093082963,0.16358403124740142,0.08299560143539092,0.21667021283771443,0.22410527449188306,0.33317667481609914
1,0.0007401924500370096,0.0014727540500736377,positive,0.7911227154046997,1351,17,0.012583271650629163,0.013254786450662739,synthetic_augmentation,0.008142116950407105,0.41228719467061437,haha,1,DUP_7d505ac4082f6e13,0.2941964694244199,557,0.41228719467061437,0.4108983799705449,True,False,0.20069559395028658,reactionfusion_v1_provisional,singlish,546,0.40414507772020725,0.4027982326951399,7.20934025660291,145,0.1073279052553664,0.10751104565537556,"Api okkoma, raathriye sema group chat eke seen kalath reply ekak nathi hutta... no cap fr fr 😂",0.013323464100666173,0.11424870466321244,False,approved_synthetic_augmentation,0.6356356053945392,fabricated_synthetic,SYN_POST_002206,17,0.012583271650629163,0.013254786450662739,positive,2206,1351,train,7d505ac4082f6e133061c89905d4af95e0f5c81d568ee4038369a079bf2b2edb,template_generated_synthetic,1351,68,0.050333086602516654,0.0508100147275405,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.40031839442144695,0.20801898267096694,0.40031839442144695,0.3788939014326545,0.01276872147493167,0.9424355464766931,0.033443243434919216,0.9208750872221504,0.0015643378434571779,0.001513938251500794,6.624167980466986e-05,0.049032524122954085,8.093695007712284e-05,0.001253019213776189,0.0535656818030631,0.25046369501569865,positive,positive,0.4525548012664496,0.11980767639649119,0.38913228828095137,0.4525548012664496,0.03850523405610778,0.40340256348951337,0.43793684859078424,0.4140187791402788,0.06316080965196419,0.2543119503694049,0.09777137473470329,0.1560917634099118,0.07955249021185665,0.1567815663909493,0.4528968020653184,0.34399097914027654
1,0.0005672149744753262,0.0011299435028248588,positive,0.9224505622334239,1763,9,0.005104934770277935,0.005649717514124294,synthetic_augmentation,0.7475893363584799,0.8247305728871243,haha,1,DUP_5a5ffa7e64b6ba24,0.26080848138710006,1454,0.8247305728871243,0.8220338983050848,True,False,0.21594805029847935,reactionfusion_v1_provisional,singlish,136,0.07714123652864435,0.07740112994350283,7.475339236566737,119,0.06749858196256381,0.06779661016949153,"Api okkoma, weekend eke assignment deadline eke last minute ma start karana hutta... 😂😂😂 relatable de?",0.002836074872376631,0.07030629608621668,False,approved_synthetic_augmentation,0.34401052335439475,fabricated_synthetic,SYN_POST_002207,4,0.0022688598979013048,0.002824858757062147,positive,2207,1763,train,5a5ffa7e64b6ba24e28f2ea86f560cc3034802eef35d17958de80bc4a45bde89,template_generated_synthetic,1763,40,0.022688598979013045,0.023163841807909605,mixed,no,no,yes,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.39235995174658345,0.20231019397219424,0.39235995174658345,0.35511984470814445,0.0502100095730778,0.993172566865128,0.6142648790370189,0.687935517221018,0.038824611853356415,0.03071122519648166,9.726658190584622e-05,0.031077989166323202,6.649008165948814e-07,0.004046747313237532,0.1308445138077867,0.1587282873244012,positive,positive,0.6425557559042857,0.07882474967761978,0.24414495514870602,0.6425557559042857,0.034474539269388614,0.47808961494987534,0.4694954179181484,0.45925243433086466,0.062069688244624145,0.24816460813572278,0.10317402794987882,0.15371790099235108,0.06891823096249075,0.18380897321636658,0.46182584146747113,0.32474507581128054
7,0.003825136612021858,0.004354926510615134,negative,-0.3,1830,0,0.0,0.0005443658138268917,synthetic_augmentation,0.533879781420765,0.7486338797814208,like,1,DUP_d3ab9200d710c7aa,-0.009192888556425732,393,0.21475409836065573,0.2144801306477953,True,False,0.628367481130649,reactionfusion_v1_provisional,singlish,1370,0.7486338797814208,0.7463255307566685,7.5126175446745105,7,0.003825136612021858,0.004354926510615134,"Mata one dawasak, udee chapey walk karagena yanakota crush ekku ekka face-to-face hitunata... 😂😂😂 relatable de?",0.007103825136612021,0.003825136612021858,False,approved_synthetic_augmentation,0.360997444177137,fabricated_synthetic,SYN_POST_002208,6,0.003278688524590164,0.003810560696788242,neutral,2208,1830,train,d3ab9200d710c7aa573e07498ac803ca755e329b82875f5e241994943c328b2b,template_generated_synthetic,1830,47,0.025683060109289616,0.0261295590636908,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.4015473751453977,0.37977487688606976,0.4015473751453977,0.13385291057771703,0.08482483739081564,0.005736204626106555,0.012321886739414199,0.032978786007579,0.0836246918520972,0.06687567331397441,0.8998279290353833,0.7159024611201469,0.08289706437410584,0.8605975181235568,0.03443339762002813,0.6066982143275558,neutral,neutral,0.5290842243256022,0.35886889800782196,0.5290842243256022,0.06160014557578248,0.05044673209079342,0.130614752418875,0.18499381491911357,0.3024818402990642,0.0916945453765052,0.2992097422837768,0.23479968746552293,0.21246494034036414,0.11063780090384356,0.29922824123802844,0.20786689024053198,0.4071420862037482
12,0.009654062751407884,0.0104,positive,0.500115713955103,1243,11,0.008849557522123894,0.0096,synthetic_augmentation,0.07481898632341111,0.413515687851971,like,1,DUP_e805c50ea9e64d05,0.23742039330120063,421,0.33869670152855996,0.3376,True,False,0.15326070481387988,reactionfusion_v1_provisional,sinhala,514,0.413515687851971,0.412,7.126087273299125,156,0.1255028157683025,0.1256,"ගායක තරුව නව ගීතයක් නිකුත් කරලා දිනයකින්ම වීඩියෝ මිලියන් ගාණක් ගැහුවා, ෆෑන්ස්ලා අතර මේක ගැන දැඩි කතාබහක්... අනේ අපිට ඕන දේ මේවා නෙවෙයි නේ දෙයියනේ 😒",0.04344328238133548,0.13037007240547063,False,approved_synthetic_augmentation,0.7089507966411647,fabricated_synthetic,SYN_POST_002209,42,0.03378921962992759,0.0344,positive,2209,1243,train,e805c50ea9e64d05edb0b400c21775539383d64d9774960b057500053e7fcbbf,template_generated_synthetic,1243,87,0.06999195494770716,0.0704,negative,no,no,no,no,no,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.5195232288435885,0.21201321433918918,0.5195232288435885,0.25717279690863676,0.011290759908585647,0.3219540937122628,0.0015772523041471343,0.8795200179494873,0.0006007683226102824,0.00037261800543594473,5.639180617511912e-05,0.016154551852025686,7.063482691972116e-05,0.0038595743454781246,0.0021101041631371035,0.2955922514324266,neutral,neutral,0.5089732860573486,0.19274540308729082,0.5089732860573486,0.24492484668669945,0.05335646416866119,0.3108258948172421,0.3844694364404304,0.40472731942844,0.06069419549715729,0.3000918831432728,0.10162157067700281,0.16050323218814042,0.08033238633404888,0.16759642126665247,0.39270691288504406,0.36217778285902685
12,0.003,0.0032443224357374596,positive,0.46226540662851057,4000,3,0.00075,0.0009982530571499876,synthetic_augmentation,0.77875,0.847,like,1,DUP_df11538c0c3f5f0b,0.09871014502892893,70,0.0175,0.01771899176441228,True,False,0.11759476196918583,reactionfusion_v1_provisional,sinhala,3388,0.847,0.8457699026703269,8.294299608857235,273,0.06825,0.06838033441477415,වන්ඩේ තරගයේ පකිස්ථාන කණ්ඩායමේ අපේ පන්දුවාරයා අද තරගයේදී පීඩනයට යටත් වෙලා තරගය අතහැරියා. අනේ අද දවසත් අපිට කැපුවා 😞,0.025249999999999998,0.0686625,False,approved_synthetic_augmentation,0.32564279610894636,fabricated_synthetic,SYN_POST_002212,89,0.02225,0.02246069378587472,neutral,2212,4000,train,df11538c0c3f5f0b5260f3af691ad5aeb1c4e092381af40772843c6018f8538e,template_generated_synthetic,4000,165,0.04125,0.04142750187172448,negative,no,no,no,no,yes,no,no,no,no,no,no,high,provided_synthetic_unverified,neutral,neutral,0.5105044422108032,0.32735359560496735,0.5105044422108032,0.12900898654761234,0.033132975636617205,0.003908997200123635,0.0008694634181046477,0.005155108385683532,0.03551352515783656,0.013529589059607801,0.12945142444062457,0.856057747964268,0.0019437001533053149,0.7762751709931244,0.00292833872234166,0.4323311737128652,neutral,neutral,0.7075705093848583,0.1954168134243133,0.7075705093848583,0.0748339828690961,0.022178694321732192,0.1643417826616338,0.21317476857097498,0.28059961458445265,0.08827344077773354,0.2927428118660069,0.1768416458816111,0.22847066578322525,0.0956106848752801,0.26395037714670194,0.23973213879364857,0.361302806581513
32,0.008381351492928235,0.008627450980392156,positive,0.4243349324029656,3818,3,0.000785751702462022,0.0010457516339869282,synthetic_augmentation,0.8517548454688318,0.9025667888947093,haha,1,DUP_992351de83d34981,0.05292340788338133,3446,0.9025667888947093,0.9011764705882352,True,False,0.34263641557900165,reactionfusion_v1_provisional,singlish,194,0.05081194342587742,0.050980392156862744,8.247743887225516,80,0.020953378732320588,0.021176470588235293,"Semester eke last week, exam week eke canteen eke roti curry eka mila ahala hutta ahankwath ne... no cap fr fr 😂",0.008643268727082242,0.0213855421686747,False,approved_synthetic_augmentation,0.22595285693690895,fabricated_synthetic,SYN_POST_002213,1,0.00026191723415400735,0.0005228758169934641,neutral,2213,3818,train,992351de83d3498186895dc95133cc8ea82796ba0f4b93d924d50cad409efce2,template_generated_synthetic,3818,62,0.016238868517548456,0.01647058823529412,mixed,no,no,yes,yes,no,no,no,no,no,no,no,high,provided_synthetic_unverified,negative,negative,0.34914315460661455,0.34914315460661455,0.3291992939796936,0.15897056299283918,0.16268698842085266,0.011062577149406188,0.03595941329911076,0.6588403982034419,0.6879612092857496,0.05000288102041159,0.5461318055443946,0.23402270679527445,2.737007981690034e-05,0.8083718786134348,0.007626292434626114,0.6479085641012052,neutral,neutral,0.5217210106377036,0.32828800429039595,0.5217210106377036,0.10178850172104403,0.048202483350856515,0.16770588885905405,0.2167247292836997,0.4592491276563767,0.08776279799213609,0.3190644064739515,0.22542233679679055,0.1741753735774016,0.08436585466582289,0.32166855796114724,0.19155599329443732,0.41980478187062575
325,0.1724137931034483,0.17230443974630022,negative,-0.47178456215811865,1885,59,0.03129973474801061,0.03171247357293869,synthetic_augmentation,0.05994694960212202,0.24509283819628647,sad,1,DUP_f590a309a0d06876,-0.40644124346252375,180,0.09549071618037135,0.09566596194503171,True,False,0.21492239028138835,reactionfusion_v1_provisional,sinhala,260,0.13793103448275862,0.1379492600422833,7.542213463193403,250,0.13262599469496023,0.13266384778012685,"දේශීය ලීගයේ පකිස්ථාන කණ්ඩායමේ සීනියර් ක්රීඩකයා අද තරගයේදී අද තරගයේ දිනුම ගත්තා. ❤️🏏 මුකුත් කියන්න දෙයක් නෑ, කෙළිය රාජ්ය! 👏",0.41750663129973475,0.14984084880636606,False,approved_synthetic_augmentation,0.942418400010601,fabricated_synthetic,SYN_POST_002214,462,0.24509283819628647,0.24471458773784355,negative,2214,1885,train,f590a309a0d0687687033b3fc99bcb7f9f357c2b6140cd0fb59f398bfcab845e,template_generated_synthetic,1885,349,0.18514588859416445,0.1849894291754757,positive,yes,yes,no,no,no,no,no,no,no,yes,no,high,provided_synthetic_unverified,mixed,mixed,0.798666057234164,0.050954159411110235,0.1490331707546382,0.0013466126000876147,0.798666057234164,1.885580268528535e-09,6.305116760146985e-16,0.9990787466720896,0.9999999999556115,5.9370102359050524e-08,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,6.305116760146985e-16,1.3621118345702877e-10,neutral,neutral,0.8536184950407076,0.10243861989190076,0.8536184950407076,0.025277635591424562,0.018665249475967025,0.16108087030379573,0.22178786108279355,0.4177329740161147,0.0802573646847392,0.3246562473770394,0.13854079281788262,0.15766063037288322,0.0710329594466405,0.2000474439611825,0.20706250351128458,0.3001546788586986
